OBJECTID,ID,HD_IND_UW,HD_IND_W,GlobalID
697,4675,52.388232,50.111954,b221796c-bebd-4308-9a9f-7aaea362888a
698,4679,52.388232,50.111954,6be07754-c3e1-4995-b81f-c34e43b137c8
699,4683,52.388232,50.111954,4664b222-6d89-4253-be88-0a39e4beaedc
700,4687,52.388232,50.111954,72bc90b1-29ac-48d1-ab0f-9ac12d205608
701,4688,54.753008,50.6271,8472cf57-1cf2-4284-81b2-f274624d9ecc
702,4729,52.388232,50.111954,024dc8f9-2917-48ce-b41e-de679711c18c
703,4751,54.404439,50.957504,41c38c4e-5d42-42d8-aafd-b0460103bf8e
704,4755,52.378818,49.641296,fd7f275c-5fae-4d7c-9110-9518358ac867
705,4761,54.670767,49.655016,41952539-232d-4bfb-840f-fb1e55688070
706,4796,54.008336,49.178045,c2d68565-c4e3-4ff6-88d7-b32775f22d56
707,5631,54.492427,49.714857,b2791d9d-858e-4b30-9402-2eca960dda48
708,7138,54.875441,50.059568,9729f9e4-601f-4061-a20a-9574766310ae
709,7214,54.875441,50.059568,100bac21-a606-4904-926a-5bab31525535
710,7242,54.875441,50.059568,3254ffc0-c124-4202-b7fb-5c9f6ba2bb34
711,7327,54.875441,50.059568,19511f56-3aa1-4be7-b737-41ba87c97e69
712,7378,54.875441,50.059568,209b3bea-a32e-4514-84ec-2a1c8c37ac45
713,7383,54.875441,50.059568,8523c4c6-252f-42be-8d8d-7a81b6594be4
714,7384,51.43201,50.405226,129df7da-f488-4eaa-94a4-a3f9b005dee7
715,7388,51.43201,50.405226,5c8affb6-402d-4363-8a27-8337a80b0a9e
716,7405,51.43201,50.405226,c6f8a3e6-7359-4594-afb5-3def585d6ac9
717,7419,51.43201,50.405226,931c5114-4415-480a-8115-c2347360c0d7
718,7441,51.43201,50.405226,873e4b23-5ca2-4559-8395-6c61023ca1cc
719,7443,51.43201,50.405226,3628bc15-5d83-48bf-87f4-9e13a9616199
720,7450,53.91111,49.191671,69c4a095-0c27-4069-87cc-b3de14be68a3
721,7462,51.43201,50.405226,559ecf9e-887a-49c7-b0af-52041c0dc1ad
722,7484,51.43201,50.405226,dd375cd1-8ead-4ffc-a976-8d6a057272b6
723,7505,51.43201,50.405226,c2262696-dfa6-4d33-94a8-e3ca3ada84ee
724,7507,51.43201,50.405226,72518929-481e-4cec-ab7b-13540de2be61
725,7521,51.43201,50.405226,7769df51-97b7-4f36-9d0b-052d37f504a2
726,7533,51.43201,50.405226,6243cb8b-74ee-466c-98ba-77e0f76c6a2b
727,7537,51.43201,50.405226,36679134-bb08-4ead-981c-721f5aba0931
728,7592,53.724039,52.105685,a7295950-6e39-4571-aac4-9de325880d9e
729,7778,51.43201,50.405226,41126513-913a-490c-98c9-ac0f89db1487
730,7864,58.159487,52.056453,250133a2-2e0d-46a0-ba47-eff6a3e2d9bd
731,7866,58.159487,52.056453,7a15377b-477b-456c-b0ed-fdbbe4a7c27d
732,7868,58.159487,52.056453,6ce1be31-183e-49f1-ac04-eb03c4dfba8f
733,7869,58.159487,52.056453,123f318a-e930-4c76-904e-949b46061044
734,7870,58.159487,52.056453,a031223f-71f2-4a04-8af8-707717eda8ab
735,7872,58.159487,52.056453,1474cc9e-2455-48de-8b63-597d20187a02
736,7873,58.159487,52.056453,e7d90541-30dc-4f33-9842-006bbdff5915
737,7875,58.159487,52.056453,6adea54b-1ec4-496f-98f7-3bd860185afe
738,7877,58.159487,52.056453,bdbe406b-68d2-443e-ad25-f63c6655d66c
739,7878,58.159487,52.056453,0a19dd1a-9cec-4e27-9c2d-67e75e92bb83
740,7879,58.159487,52.056453,d1b58e90-9234-42b5-8107-055cce91e246
741,7896,58.159487,52.056453,6c1c8b80-56ae-4459-91ad-a31b9f269228
742,7898,58.159487,52.056453,eec1e454-ae42-48ad-b167-d0a6ade0124c
743,7901,58.159487,52.056453,d1d89573-43bb-423b-91e8-69977fcbe8d9
744,7904,58.159487,52.056453,1258ca64-d76c-450c-9539-3cd936aad208
745,7906,58.159487,52.056453,05f0381c-22f8-484b-9f70-09fe8b14bce3
746,7910,58.159487,52.056453,804b248a-21d8-4bc6-b436-e78230be2775
747,7912,58.159487,52.056453,1315913b-5b84-4a5b-9944-b98701a1e865
748,7913,58.159487,52.056453,fe8fa4bb-cfab-45e2-b4da-e7eb1e5bdec4
749,7914,58.159487,52.056453,69756cda-9ffc-44a3-80fb-86bd7cc72060
750,7915,58.159487,52.056453,ec41f4f2-5563-42d0-b0dc-9ed60e88560f
751,7916,58.159487,52.056453,04d3d5f0-d9bd-419d-ae7e-bdf426cab9c9
752,7917,58.159487,52.056453,a3d35395-d1b7-4ae0-a6ee-0c6d603c4cde
753,7918,54.091492,52.436393,7bd3b439-49a0-40a7-a242-0d5999b28bcd
754,7919,58.159487,52.056453,731ccb8a-cb08-4545-aa94-16176e12977a
755,7925,58.159487,52.056453,ba098ce7-cd67-443b-919a-9e8edfaa3e4f
756,7928,58.159487,52.056453,4eed8fc0-7999-42f2-aff0-6afabe735175
757,7931,58.159487,52.056453,c137ec4e-3708-4f7b-9058-ae2c55a02eef
758,7933,58.159487,52.056453,2acb42aa-d269-4b8d-b849-bd5cb3a3e43b
759,7935,58.159487,52.056453,99c9042e-84ab-4ed6-8a69-c306459fbd70
760,7938,58.159487,52.056453,b8485316-3a80-44aa-8e04-151d849b0196
761,7940,58.159487,52.056453,3a4bcb07-9400-4663-b8d7-766dbb463d36
762,7942,58.159487,52.056453,a6b0a6ee-14ed-4191-b121-30382824907b
763,7947,58.159487,52.056453,fc02caa2-0f98-4643-aea9-4efd220308f1
764,7949,58.159487,52.056453,837cc01e-e3de-4ea7-bfb8-15f836d0155c
765,7951,58.159487,52.056453,9a1ee3d3-2e27-4d7e-b463-9c4113774dea
766,7953,58.159487,52.056453,53bac21e-2de8-4b69-b7ad-35cb5dd8afeb
767,7956,58.159487,52.056453,db5fcc08-7bd5-4285-a327-9e03ac93416b
768,7957,58.159487,52.056453,e1b2db14-d045-48a8-817e-d14d63617c57
769,7960,58.159487,52.056453,0f6cf3d3-488f-4b32-b3ee-e17d172fce6b
770,7962,58.159487,52.056453,7ea71616-05de-4877-a8da-839d7bc4b4f2
771,7965,58.159487,52.056453,b4857302-f7ad-42ef-8e1a-9201a2ff1a06
772,7970,58.159487,52.056453,02cc156c-729f-452c-ae32-faf9a18690d2
773,7974,58.159487,52.056453,e9a0eadd-834c-40e1-9949-0c4543324dbb
774,7975,58.159487,52.056453,7333053b-365f-488b-81be-0f12e64bcda7
775,7976,58.159487,52.056453,6007ef09-06f1-4f8f-ad22-d976d78ed390
776,7978,58.159487,52.056453,81b43e5b-d1d6-4a03-9ef7-838327b707be
777,7993,58.159487,52.056453,3ed359f3-e49e-4e07-9d66-b3e0a7b6c7a1
778,7995,58.159487,52.056453,ea767d5f-b457-4077-acb8-9cd7f8078338
779,7997,58.159487,52.056453,b45bd711-aebc-4d71-b7f5-95f22d6d5456
780,7999,58.159487,52.056453,0059d28c-dbed-499e-a618-8b0b9c05809c
781,8000,58.159487,52.056453,5e2cfafc-f56d-42ad-aee1-57c0c4732be3
782,8003,58.159487,52.056453,0d13ce69-feae-4b95-9a0d-3424273898be
783,8004,58.159487,52.056453,59832b5b-f56b-4d67-80cb-b3ed34692271
784,8008,58.159487,52.056453,fb1fbd19-b30a-4d56-ac2a-bdb6254d3c30
785,8009,54.091492,52.436393,1e0a170f-4ac9-4245-b40f-9a3005a22cbc
786,8011,58.159487,52.056453,62024462-81d4-43ee-a1d4-a2847eb09a13
787,8012,58.159487,52.056453,1cbc94a5-1b7a-496a-abc3-7dbea493a02f
788,8013,58.159487,52.056453,11badf4d-f860-4e81-86fd-c969deb5ac87
789,8015,58.159487,52.056453,88f82fbc-0482-45f5-b5c9-0ff7995fbf60
790,8045,54.802081,52.785735,0857668f-15a7-431d-ab1d-400148638fb1
791,8049,54.802081,52.785735,3d031a43-55c2-4453-8106-3b8b8a03a8b9
792,8052,54.802081,52.785735,026a0f52-82da-4891-849e-fad9ae5809eb
793,8057,54.802081,52.785735,b9e77631-03d1-417f-b37f-85cd61412308
794,8061,54.802081,52.785735,7059ff7d-fcd8-4781-b26f-7cc48f36b36e
795,8062,54.802081,52.785735,1c4990d9-d464-4217-a0ea-00118289966f
796,8066,54.802081,52.785735,e82fa73c-58e2-4853-92ee-7d68f6968924
797,8070,54.802081,52.785735,f2c013b3-f5ff-4e26-b26f-9e4923ee06bf
798,8076,54.802081,52.785735,f258da51-b12b-4d3c-84e1-c83fbac2982b
799,8081,54.802081,52.785735,db3524cc-d82a-46a7-9732-018e1645d9fd
800,8093,54.802081,52.785735,36334bda-4a7f-4391-8b40-fa47066e4e2a
801,8097,54.802081,52.785735,f8e5c906-735f-441f-901f-823e5c8838d6
802,8100,54.802081,52.785735,b62231d8-c1fa-4acd-b9b0-4541c63f1969
803,8102,54.802081,52.785735,b6c73127-3008-4f3e-807e-ca233b5406b4
804,8104,54.802081,52.785735,67ad5e3e-fbe0-4c84-841f-4315199a6d6d
805,8106,54.802081,52.785735,aa2ca292-c92c-4f5d-9ed7-cd40a5a8d8f8
806,8108,54.802081,52.785735,09ec7eab-7fd6-405d-8003-2b29257dcbd0
807,8110,54.802081,52.785735,2184c2d6-3cbb-4204-a5eb-c7a5fce6715c
808,8115,54.802081,52.785735,ffc9c92c-63b3-4bbd-9e01-3d19a5afb5ac
809,8117,58.304588,51.43467,9be542b5-bae2-460f-a74b-83e42ea26a31
810,8118,54.802081,52.785735,1a1734b2-783e-4bd0-8304-49081cfc7a76
811,8120,54.802081,52.785735,a2f449be-7e2b-489a-95ae-5622095b9ce1
812,8178,54.802081,52.785735,5c63f74d-3b1d-44bc-9984-d0c8c00401cc
813,8182,54.802081,52.785735,40d2bf8f-1697-45cb-91a2-6b33af795d2f
814,8184,54.802081,52.785735,3d5c74c9-c808-4199-8cdf-db03b0251cdb
815,8197,58.159487,52.056453,0f2b75df-0105-41b1-8a17-3170813b645d
816,8201,58.159487,52.056453,18227e90-6a14-4e2e-bee5-e4f820b951d6
817,8206,58.159487,52.056453,f217f11a-86f7-4165-bddd-b33ec317be64
818,8249,58.159487,52.056453,c5b584ea-9400-436d-a38f-a07530d8279d
819,8254,58.159487,52.056453,be188ab3-9b41-4d20-91b7-3429b982d481
820,8284,53.629903,52.020962,d0861906-8f1d-43d4-9a44-f2123cd960c1
821,8285,57.577473,51.532641,8c912899-1927-42bb-b7fb-6ddec5d1f51c
822,8301,55.980635,49.079615,fc75d479-4b42-424b-ae38-10192994fc19
823,8343,55.980635,49.079615,8fbe259e-f41a-46a8-845d-7c81cceea6ca
824,8428,59.474097,52.949414,c401625a-5c16-41c3-af56-78b335657e3e
825,8433,59.187784,54.422814,e3c95978-c541-4051-a4fe-2a5d2c610961
826,8442,59.511495,52.983072,27b7d1e1-443a-44e1-a7f9-c10aa3347944
827,8452,59.250755,52.748406,d13e7484-da04-4762-9410-4e62f287adf0
828,8456,59.250755,52.748406,0df1d8fc-e241-47bf-b191-6674c76508d3
829,8459,59.250755,52.748406,0f04b4da-cf7a-497b-9076-0616a6ff015b
830,8550,59.250755,52.748406,b103ab84-430e-4e83-8815-c9c74e1e39bf
831,8591,59.225182,54.456472,3c263839-be24-4712-82df-0d91991a0ddf
832,8607,59.045352,54.294625,07e0ebcf-9146-47e3-bb8b-f28cd0e3c062
833,8620,57.577473,51.532641,1677d5da-fab5-42b1-8fe8-dc3287669714
834,8668,53.280165,51.025432,c0e35598-90a8-46b8-9568-e88ab1b94279
835,8702,57.091248,49.270573,42dbc390-414c-48ba-8abb-940a71bc5ca0
836,8732,55.676893,48.9222,78d1036a-d8d0-4275-934b-1b44861e758a
837,8734,59.331665,52.821225,685df3b2-749f-4665-b50a-35f5a4510fcb
838,8746,54.216188,51.028139,6db53b35-bb38-463a-9af7-119faae36ebd
839,8752,54.154134,50.97229,13e28a83-818e-40b1-94f4-aac59dc34e0e
840,8770,59.250755,52.748406,4c2aad48-3764-40d3-b73a-3edcc4f8962f
841,8779,53.280165,51.025432,4b664d9c-934c-425b-9b7d-81632dbed2c5
842,8783,55.676893,48.9222,fb861e84-c689-4c65-b8c6-852057baf4f2
843,8801,58.964442,54.221806,6235d1db-446c-4e92-94d4-c51eb0d0b26c
844,8812,52.584506,49.457712,7531d446-0d29-439f-867e-b332cf7fddf6
845,8819,52.584506,49.457712,6c9a7a13-a93c-4594-81bc-ba59455a2c35
846,8820,53.280165,51.025432,1f547c59-e634-453d-9df5-3b81f50d4247
847,8828,58.078576,51.983633,ff3bf752-416a-44db-ad4e-5f54d7e99697
848,8832,56.582479,52.368228,762555ea-684d-42e4-9805-8741a56d6b32
849,8840,53.280165,51.025432,a16f87d7-df0c-4fdc-a103-3fbaec400e83
850,8841,57.792263,53.457033,c9ebdfe5-4984-45b2-9433-3d861f1ff5e0
851,8844,59.280879,54.503202,f6ed9363-c1f5-490c-aeef-f081429cc405
852,8852,56.697456,49.383033,62596004-d02b-4603-ac2b-864398df50b4
853,8867,52.584506,49.457712,65f1986c-0848-4571-aec2-72d8edab63ca
854,8870,54.080478,50.397861,7bd3b900-3b7e-474c-8f28-f96d98c1d0cb
855,8873,56.216674,49.404605,0747c756-6eda-4406-8a50-bcd2db00f552
856,8874,59.129643,49.0182,f848f747-d58d-42b2-8114-de09a3f3e18d
857,8883,59.001839,54.255464,58126491-3e3b-438b-866c-5cb443f29011
858,8884,58.441588,52.68427,44b28f78-35cf-46d0-9d33-34a04f6910ff
859,8904,52.584506,49.457712,2f8599f0-dee8-4192-b314-4bd527072ce7
860,8910,56.557268,49.499403,a2c725fd-7f3c-4d09-9798-cc00bdf577f3
861,8913,51.625938,50.062883,453f52ba-69c0-404a-b58b-1ba962ee9905
862,8917,59.318277,54.53686,a9c52f69-e676-4e42-950a-62dee8b42faf
863,8931,56.557268,49.499403,3c2a9c91-573e-4658-882f-f492a362db26
864,8943,55.900236,49.123208,ddcdb920-a850-4497-a16b-fd3166cc8cbc
865,8946,52.584506,49.457712,b293050c-69cc-45e0-93ab-d838187dba9e
866,8960,56.217375,50.308552,6305b915-e07e-4faa-9dfe-0afaa7e20eae
867,8963,56.216674,49.404605,701382c5-d13f-422e-bb1f-6544ac7d696e
868,8964,59.44608,49.299597,68c27b65-257d-41a6-a7f6-b146470f1186
869,8967,51.648899,49.552634,bf92de98-2e75-4010-a410-9398600c9467
870,8970,52.584506,49.457712,7637176d-6b35-4eb3-a38c-83ed9c94831a
871,9002,52.584506,49.457712,bac2817b-d392-43eb-a99a-c506b3e7eae9
872,9004,56.557268,49.499403,e899354f-c0d5-4803-b725-638df7617e1e
873,9005,57.232011,51.885839,edd962ba-b702-4c5d-a0df-a970a028c46a
874,9007,57.232011,51.885839,9d681749-e239-403f-b439-501df91cc95b
875,9008,57.232011,51.885839,70744b10-623d-4b84-a30f-72deec7504cc
876,9011,57.232011,51.885839,10919b5b-a3d7-4f8f-a971-86dea526aa9a
877,9013,57.232011,51.885839,a16b34f6-b084-4646-bac5-98dd85e2a6a3
878,9014,57.232011,51.885839,b5fec045-4fa3-4d23-9973-ce71523af455
879,9016,57.232011,51.885839,e541a350-146e-4b9a-818b-2838eb2a05a1
880,9019,57.232011,51.885839,d8dc47ba-0886-46af-a88b-4d72ea27e1d3
881,9020,57.232011,51.885839,26691a3c-abb1-4828-b4ae-30f784521edf
882,9022,57.232011,51.885839,3357c88e-9b41-4f84-954b-574f401f9aeb
883,9023,53.38462,49.478003,f05e4f18-3d1e-4e22-bc4f-3875f9009c6d
884,9024,57.232011,51.885839,fa9a8cef-ca5e-4590-8c3a-a533be83733e
885,9027,57.232011,51.885839,25f8e38f-889f-4d68-95c7-ed4ed0c127ec
886,9028,50.607713,49.062097,4ad5738d-b3c9-4515-a832-e8e5cbd057bb
887,9029,57.232011,51.885839,3dd880eb-ea89-4139-9d25-a11c2b5d2e14
888,9032,57.232011,51.885839,d052ca49-3f6d-487f-96cf-7ad5ab7ef8f1
889,9034,57.232011,51.885839,0f1edc8a-c76b-4d07-935c-3a7c812c213e
890,9035,53.38462,49.478003,c87ccf99-786d-4163-869d-bc427f43f5b6
891,9037,57.232011,51.885839,a93ec1e7-3cbc-4e49-8e52-fea8683bdb84
892,9039,57.232011,51.885839,47307735-dbf6-41ca-ac2f-e69fcd4fdbe5
893,9040,58.159487,52.056453,e8acf7c4-df38-41e0-b36d-0fc0cb4890d9
894,9041,57.380623,51.355476,023cb6a9-770d-4596-a4e8-172791c78c1e
895,9043,57.232011,51.885839,778f7245-8fa7-4255-a7f9-5076aefbd194
896,9044,58.159487,52.056453,7bf52f87-4ba1-4e63-a4ab-e41cb18ba162
897,9045,58.357409,51.940997,ae5282ba-5ecf-4eee-bb8b-cf22349c2bad
898,9046,57.380623,51.355476,b3bd91c2-dba5-4db4-b39f-2c102cf69cff
899,9047,58.357409,51.940997,d6eebe41-f2ef-4b67-b3d4-973b4457b639
900,9048,53.38462,49.478003,c18e7730-01ad-40a8-b8e5-d18d4ff30802
901,9049,58.357409,51.940997,e94d5401-fa5b-44f7-a173-1781139228d0
902,9064,58.720628,52.932008,ced1e5e0-ea57-4f64-8bca-08593b65e675
903,9068,58.720628,52.932008,e22113e1-fb3d-4ebe-b4f9-093a125ce169
904,9070,58.720628,52.932008,706bc637-68e4-4562-8b40-91881c4563bb
905,9072,58.720628,52.932008,fb40c5d1-0835-48bc-9432-f56c0471ce77
906,9074,58.720628,52.932008,2557959d-dd4d-4e16-bbb7-8efdbe2f836a
907,9075,52.584506,49.457712,bce25b9b-b17e-4c2e-8084-3bf000228d89
908,9076,58.720628,52.932008,c39dc417-2d5b-4d4f-b77b-96dc7f9b85dc
909,9082,57.269409,51.919497,18668596-50b9-4494-adae-785d80f998db
910,9085,58.720628,52.932008,2b69fbee-5216-4861-84da-17e45b138eb7
911,9087,58.720628,52.932008,550f2f0e-63fa-41fd-b7a8-88d93304d264
912,9091,51.132258,49.534188,4267dd05-0b34-4bf0-9325-fae820aabb76
913,9098,51.132258,49.534188,8eaa3091-136c-4cce-9528-43acbf6d7ec9
914,9115,50.140428,49.323242,8170dfd7-4415-4381-86c7-1b7c1f7a17f1
915,9131,53.38462,49.478003,6807a804-5095-4e1e-bac5-ca3927d97738
916,9140,48.351517,50.147006,06ab54e5-b88d-4b63-8da3-5ad8eff5d2f4
917,9141,56.557268,49.499403,34d9bc7c-c1a6-4a0d-9fe4-977e59c64110
918,9154,53.38462,49.478003,6fe79918-594d-474c-81d8-8e8882065302
919,9160,52.584506,49.457712,53c395e3-6c4f-42f6-9b8b-d51e30a3b3d7
920,9180,48.351517,50.147006,f945f605-2669-43aa-a974-ac7900b8f20e
921,9181,56.158344,49.815031,9c25385c-be7b-47ee-b6f5-c8d8452e419c
922,9182,52.584506,49.457712,03fe5fc4-6166-47d3-bc2a-29eb33948159
923,9183,53.38462,49.478003,e998187c-afe3-4f77-b747-8f71f55c3cd2
924,9192,54.569155,54.653634,3a796b35-eccf-425a-bd9d-cc1ef427d4a6
925,9196,54.71753,50.444804,3748273a-1f63-4d13-b588-3f64f07cb286
926,9197,54.71753,50.444804,b123ecd6-e693-4b36-b952-d6f2d43028b2
927,9198,54.71753,50.444804,8c32e6e3-68bd-42be-a470-b179a302fe4f
928,9200,54.71753,50.444804,74e18886-23e4-42c1-9840-1df59ddbcfbf
929,9201,54.71753,50.444804,6ce878de-177a-4eff-bbd7-99f385b503b7
930,9203,54.71753,50.444804,e1f1ccf1-fba6-4bda-b382-e78bcd04e683
931,9205,54.71753,50.444804,ea2d9b32-bd5b-4316-92fb-2991224ecaa6
932,9209,56.422086,49.923871,643e0fc4-3fee-4a66-a24b-c394309be37e
933,9210,55.251978,50.477867,a32c36b8-d755-4885-8538-cd5ac62d2f08
934,9215,48.351517,50.147006,abd90d42-daa7-44d2-9662-7f766eb2c714
935,9217,48.351517,50.147006,6b5e1959-5d8c-4269-9c4f-187ce310f784
936,9233,55.251978,50.477867,c66a150d-f592-4ead-a7bf-20d817d88c80
937,9236,57.538095,50.597281,5248ca06-f1e5-4c68-9e1b-847304e87f09
938,9238,55.251978,50.477867,35ac4f18-5a46-4f42-892e-63b7e0fda1a4
939,9241,51.446538,50.714609,c83d6b15-db8a-4157-a857-94947041ac6a
940,9246,53.38462,49.478003,e48d6c2e-bbe3-4ccd-9a88-20473dede436
941,9247,55.251978,50.477867,ec73b8ec-f850-42eb-8836-5cd0e30d5eb0
942,9250,55.251978,50.477867,89cfaefd-932c-42ac-b21d-3043a986de41
943,9252,48.270279,50.073892,b41a75c9-7e2d-471b-b239-fdfef4cb0bdb
944,9253,54.71753,50.444804,a7ec065a-5d43-4118-ac3a-9cf54c8b01dc
945,9259,50.309025,49.474979,83b67d90-60c5-469d-8b0c-a7d0db999a77
946,9261,53.38462,49.478003,6cff8981-ed48-45b9-bf2d-b2024d4924fe
947,9262,55.251978,50.477867,b987c244-e673-4f0b-904d-dd1cde0ee1e0
948,9266,48.949982,50.476073,9909c416-a4f0-407c-9e51-f4cf1ce7b20e
949,9267,55.251978,50.477867,88b98f66-a2ea-4f81-91b0-e048dea648a0
950,9270,55.251978,50.477867,1681ad64-b894-4ef6-8c14-77155938bad1
951,9273,55.251978,50.477867,0c3ee327-1946-4ee9-94d5-610a781a1138
952,9275,56.422086,49.923871,c9c24c31-24dc-4c19-a10f-65253ba4f953
953,9276,57.232011,51.885839,978c9959-c4e5-4084-ab85-11c5032644c6
954,9280,57.232011,51.885839,7bd91096-5401-4d39-a9aa-76735dea602c
955,9286,57.232011,51.885839,23ffa0b2-7560-40d9-a1c8-33ae28ca0b93
956,9306,53.401395,49.59128,6847aa8f-d449-40cd-be49-dc7a1b529e2d
957,9312,56.914253,52.00979,f0006a76-a156-45d1-9faa-0557285f2112
958,9314,54.763703,50.074296,e85cfcfe-33cc-47a1-977a-5b82603c6ef2
959,9320,55.328318,50.310639,c9c6d8b4-0c8c-440e-a611-41de47f559b1
960,9328,58.720628,52.932008,4359fac4-a37f-4a95-af14-29ab35499b45
961,9334,49.840133,51.193175,9569397f-b743-4424-935d-d72364552e3e
962,9335,52.652945,50.737744,0e3a8016-8715-485c-91ea-9a797f2b0b38
963,9350,55.328318,50.310639,e5a056ce-4e86-4e91-962c-6e8121b31106
964,9365,54.050755,49.188974,c0e63fdb-10a5-48d6-afbf-a59ab60b6c45
965,9370,56.667814,49.862554,8ad80cd3-b202-473c-9ee6-07376ec71c58
966,9373,57.232011,51.885839,699f3364-112a-43ce-bc0e-349918a3d4a6
967,9376,57.232011,51.885839,3871db1a-7381-4c72-a1b7-ab7129480b09
968,9380,56.868792,50.894828,cf52130e-daf1-4238-ab77-707353309d04
969,9384,58.758025,52.965666,4e985821-da61-4c1a-a0dc-bda641d43a05
970,9387,58.758025,52.965666,b9d5c1e7-5322-4eb5-9a4e-02d6112c161f
971,9400,58.720628,52.932008,3cacf25a-e176-4979-b3de-9de5a1575a39
972,9401,54.763703,50.074296,ee25b558-85ca-4ab1-9c5a-e57ed6efe722
973,9404,54.763703,50.074296,c3d65c60-1221-43be-ba9f-21b8ae51f0b0
974,9407,54.763703,50.074296,d7ec12a7-2974-497e-9c18-d858430c341b
975,9410,54.763703,50.074296,0cbfb5cc-215c-4c13-a161-cb6fba13ace0
976,9411,58.357409,51.940997,c20a22b9-ae3a-49e0-92ec-ddfda48c18bf
977,9412,54.763703,50.074296,92948de7-611f-4603-9356-57f126db0c00
978,9414,53.38462,49.478003,5b4a56b9-6c34-4d7f-b2c6-b7c54890935c
979,9415,54.763703,50.074296,89d0c30e-6883-4f5d-b0bd-493ef1e5a5b1
980,9417,51.09993,50.709207,608dd63d-29a6-4811-a899-7d572f964e78
981,9421,57.705991,51.354721,3ab04b82-6f04-4dd1-a168-55f31f04da06
982,9427,56.217375,50.308552,01b01671-11bf-4ef2-8720-c5789914e2bd
983,9428,52.652945,50.737744,0a23a8e0-88b2-4d5c-ae93-cc98c8d7c628
984,9434,54.280181,51.997834,84b8018a-9db1-42f9-b63a-6aa4428af0cf
985,9435,56.411865,48.915152,916334e6-cc9f-453e-a39c-2d2c5f83c0d8
986,9437,50.431895,49.240887,e7b5ed09-40e5-4572-9dfc-498ce6ea8b3d
987,9439,52.652945,50.737744,b0c0b9ca-8d9b-42d3-b9b4-d418c245c822
988,9443,51.370788,49.583803,f4a84bdb-5d31-4c8f-aabe-141a6a0e099d
989,9451,56.047712,50.231033,0ce1c106-c751-4d22-b4d4-f65df4a49bc5
990,9454,56.913482,50.797652,e9c224b5-5d41-4f38-b40e-a2cad16dc66c
991,9460,56.047712,50.231033,ab522323-2889-4a6c-8d22-8a541201808e
992,9461,48.961237,50.402169,495797dc-7814-4187-9c3f-304e67039925
993,9464,51.370788,49.583803,96e71a13-a5df-4acd-91fc-716e9776abc5
994,9510,53.401395,49.59128,4f03b8f1-b25a-49d7-a3a7-6f4da38c134c
995,9511,56.76151,51.836446,d0aa92c1-58ed-4974-ba85-aef1001927a6
996,9518,47.461366,49.429904,fdd87b6f-c63e-4594-8439-c4b602a4edee
997,9531,53.537929,52.422224,295c3b28-8da0-454f-a108-6b630f748069
998,9532,56.28037,50.440425,39adf52b-dc04-4d03-81eb-604954ee56cb
999,9533,53.401395,49.59128,a41287c6-d662-4ac2-928a-f75dcf50738d
1000,9536,53.513029,49.593571,8f82c178-949c-4884-91e0-6398930041f6
1001,9544,51.370788,49.583803,5f6aa6ac-a069-4eac-88ac-2f862349f6f0
1002,9558,53.537929,52.422224,5d40d3de-0af3-4a4d-9552-917020d3fdd8
1003,9566,49.581638,50.96053,4ebae4a0-707e-4cec-a122-fe86775d476c
1004,9567,53.022874,52.597961,f0f8f5d7-4dfc-4f3a-9df7-f04dee0ec0b1
1005,9569,53.022874,52.597961,b879a306-d1ff-4de4-b2b2-0b9556b43725
1006,9572,53.022874,52.597961,5347d50c-1d00-4f89-9c1c-f7cd77d6165e
1007,9575,53.022874,52.597961,ee4b0279-4696-44f0-867a-3ec7906c5f6e
1008,9577,53.022874,52.597961,eb8f117c-069d-4e17-a9f3-e290aed2e952
1009,9580,56.28037,50.440425,ad47ab40-271c-465b-a4aa-1b5c50959158
1010,9583,56.28037,50.440425,4be59404-8ed0-44a3-a225-cca46419cf1e
1011,9585,55.514497,50.111137,be3b3de4-771c-48eb-a7e8-bc3712584260
1012,9586,53.401395,49.59128,cbe769f9-69da-4aad-9db6-4d08d301bc4d
1013,9588,56.131237,52.24528,67525da9-d00b-46ce-81f7-6074e827c671
1014,9591,49.890658,49.620862,76bc5fcd-9158-438e-8904-6dff13a09643
1015,9595,49.716132,49.463789,f9dba435-280b-4794-88c6-01023cc28187
1016,9599,56.874112,50.762219,3a6ac678-1742-4978-be6d-5f6d953c20f7
1017,9603,53.537929,52.422224,b6b11afa-3148-47c3-97de-051cc991d34f
1018,9607,51.913636,50.072366,2db6ab59-946e-45a7-9b11-c2f23c8c7f8b
1019,9609,55.612671,50.566557,a30a7ed3-4ccf-499b-86b5-de4ad83454e6
1020,9611,58.083385,51.850564,a0bb2b69-848f-4764-aacf-c6e345340dc7
1021,9630,56.76151,51.836446,493f795d-a725-4805-98d8-bca155a8bb59
1022,9631,53.022874,52.597961,fc03b40d-5699-44a7-8f4a-38e251e9e36e
1023,9638,53.601521,49.771394,f7d33e95-e8b2-4a64-bbdd-ed39b28565a5
1024,9648,53.810334,50.870147,754bd13e-9472-4132-9afd-9f9988f625c8
1025,9654,55.179785,51.530081,9209864e-00d6-4f05-8845-1cde5852eb42
1026,9664,50.813598,49.58442,beb20e8b-f373-4347-b45d-8dd6196f630e
1027,9681,53.305271,52.212832,c7c629ff-a726-4425-b24c-5fcc4845dd7c
1028,9687,52.437933,52.071515,d9189bff-df9d-41f7-8945-48895b0b67ec
